Word_Positive,Word_Negative,Bigram_Positive,Bigram_Negative,Length
2466,1914,442,47,98
3066,3881,34,54,76
464,1238,0,0,61
1421,1162,22,0,34
6146,6064,481,197,252
1798,1130,23,0,132
50,180,0,0,16
6609,7446,56,53,331
1150,2374,0,0,68
2075,1984,8,0,86
385,92,0,0,3
1030,220,428,96,47
1677,1134,16,0,53
1890,1418,15,11,88
2360,1711,10,10,77
3961,1938,42,0,127
768,1573,0,27,46
184,212,0,0,85
2964,1973,35,14,126
34,357,0,0,54
1133,1139,402,323,35
709,690,0,13,119
945,332,7,0,92
3584,3959,0,9,208
6644,7055,453,96,278
2442,4611,0,0,40
2739,2959,44,46,68
2680,2596,74,23,115
3613,2774,120,20,41
944,1207,0,0,112
1513,1611,0,0,131
1210,832,127,51,78
1539,275,0,0,45
871,1605,0,0,214
3010,2388,23,0,46
2379,3656,15,45,137
0,0,0,0,223
1741,1801,409,323,69
1285,1946,8,10,93
1810,1535,11,0,75
1509,426,0,0,21
746,1464,0,0,103
2675,4906,28,88,133
1569,2023,297,338,123
561,1173,0,43,47
3171,2908,0,8,225
1466,2093,0,9,102
689,497,0,0,59
2456,1736,55,0,116
4039,5872,0,22,112
2964,3290,0,0,110
1445,2210,12,29,166
680,1054,0,0,49
4764,3661,68,14,118
0,0,0,0,5
508,34,8,0,29
2722,2475,297,338,76
7056,10294,19,67,157
1731,3406,0,8,96
1077,2105,0,21,95
938,1567,0,0,92
1225,2298,0,0,76
0,21,0,0,16
1228,689,7,0,45
2670,4123,162,196,65
474,965,0,0,99
6330,5072,46,0,349
1426,1282,209,241,70
393,223,0,0,12
754,869,0,0,60
332,359,0,0,31
2910,2364,0,0,107
685,550,0,0,62
1175,645,26,0,38
1494,3724,0,628,286
2719,2704,428,96,163
325,356,0,0,9
2231,4565,20,123,284
1411,1429,0,0,111
2803,3789,54,32,88
32,0,0,0,21
84,135,0,0,20
3091,3291,0,24,194
992,282,0,0,35
252,1027,0,0,4
8897,8374,470,411,236
1950,4163,0,11,109
2960,3753,170,188,183
7501,7482,0,40,193
4677,4838,186,60,70
2911,3439,54,10,203
3244,2349,24,0,215
538,867,0,0,55
52,52,0,0,9
1827,1002,18,0,24
1643,1558,98,38,170
385,92,0,0,3
2924,1950,256,282,101
3775,7253,137,353,115
2036,1352,22,0,56
3740,5069,282,361,131
1583,2193,0,0,182
3812,6297,48,95,203
2881,4221,44,29,232
410,327,0,0,21
3153,2884,32,0,60
2932,3945,0,13,268
2138,3073,0,0,217
4729,6275,189,292,147
0,0,0,0,52
2026,2314,0,20,82
2895,3037,673,706,135
109,546,0,0,12
270,238,0,0,63
937,1292,0,0,121
255,1255,0,0,41
1465,3177,0,33,176
2684,5490,0,61,34
1437,1291,0,8,58
1721,2276,0,0,47
272,403,0,0,34
2127,2667,20,0,71
1305,3063,162,204,271
579,618,0,17,117
213,220,12,8,47
1375,1927,0,0,160
1511,1131,211,20,58
65,16,0,0,10
2572,3907,10,59,117
745,608,23,15,36
724,1539,0,0,117
5214,3087,565,129,263
1927,2469,60,32,25
14,0,0,0,8
922,171,0,0,16
1233,1285,14,0,64
4977,4409,403,181,210
2238,2260,0,0,114
2065,2024,114,269,145
6348,4638,9,0,342
9144,15398,139,162,310
2058,3032,0,10,115
4702,3698,114,9,288
1558,1716,0,16,99
2133,2561,8,23,88
160,1136,0,0,37
0,0,0,0,3
4338,3507,588,114,144
2199,1113,36,0,88
427,759,0,0,16
704,272,8,0,57
925,627,0,0,75
2360,6007,0,28,148
4321,4340,15,17,196
2926,4683,20,82,281
1257,1727,31,17,63
3504,3580,489,663,219
7150,7228,52,40,210
2891,1539,354,254,116
0,0,0,0,2
2401,4792,0,115,222
1270,1385,34,17,63
6538,8222,251,371,217
1610,3810,228,646,150
1745,3132,7,0,127
1144,1530,26,0,72
4028,6749,0,9,323
3926,3078,73,11,131
558,112,18,0,60
78,432,0,0,3
4458,7547,0,0,201
2733,3480,7,65,86
119,186,0,0,29
1117,525,0,0,112
3777,5286,9,143,224
8124,8572,1040,330,109
489,533,0,0,60
495,227,10,0,30
2175,4966,0,20,280
5508,7157,49,117,275
4294,9019,7,210,278
3890,3185,0,0,258
726,1748,0,0,74
7658,11509,166,198,123
3597,5011,0,14,84
3186,4465,0,0,167
980,1543,0,12,219
2843,2756,0,0,247
7191,6622,86,14,266
3110,1974,119,30,97
5716,4591,44,15,231
808,1664,0,17,40
0,22,0,0,18
2434,2896,0,33,117
2630,494,528,105,59
2463,2616,25,15,171
35,253,0,0,7
2363,2855,281,338,203
616,1263,0,30,30
0,0,0,0,69
3682,3481,9,16,267
5419,8232,95,58,280
2340,4139,0,0,73
2255,3072,9,0,170
619,923,162,203,24
7098,9814,108,66,196
453,520,0,0,48
3962,6520,8,0,109
1466,1322,74,36,104
5372,2588,143,30,102
5789,5803,63,20,161
2237,3122,0,0,99
2166,2099,437,545,164
4835,8341,29,82,152
976,1378,0,24,53
1450,235,0,0,5
596,425,0,0,93
981,1104,0,0,60
1372,1147,442,47,11
6020,4089,38,0,182
469,902,0,0,46
368,1236,0,0,41
3253,4884,274,357,150
538,633,0,0,125
682,1386,0,0,48
7159,5657,71,22,254
1966,1073,17,12,126
5155,9607,46,151,166
576,1236,0,8,26
1668,1037,17,0,234
3529,2438,919,296,94
9034,9359,60,0,289
2553,3749,0,27,231
1592,1137,0,0,126
0,0,0,0,1
192,598,0,0,38
1320,497,0,0,17
36,0,0,0,14
913,2036,0,8,68
2268,1621,29,9,73
2473,3289,0,0,141
4497,4907,0,13,105
2674,2808,274,338,92
215,265,0,0,42
65,231,0,0,33
258,191,0,0,78
3260,5029,20,46,266
4479,4693,0,47,119
325,356,0,0,12
407,417,0,0,106
4186,6702,10,0,294
1449,2013,8,0,241
1292,3013,0,11,82
4854,6056,92,99,159
5885,8188,7,12,124
2575,2008,61,92,118
1417,783,0,0,79
1311,1779,9,27,60
1067,1861,0,0,64
2291,4061,21,42,31
623,291,0,0,22
4074,6204,81,149,79
19,50,0,0,12
532,272,0,0,83
5812,6944,0,0,218
2317,4436,0,32,96
442,67,0,0,4
1839,1974,451,47,82
3061,4844,0,9,282
2105,1324,0,0,70
190,300,0,0,22
1372,1147,442,47,20
1265,766,0,0,56
1379,1883,0,0,31
1551,2185,0,12,78
4988,6967,16,65,132
442,67,0,0,7
1735,1551,0,10,30
4156,6775,114,299,170
3065,2503,40,0,189
1756,3849,0,32,186
1323,1430,0,0,101
1809,2626,7,44,58
615,140,0,0,21
788,341,0,0,137
718,922,0,0,78
1044,1033,287,338,36
992,282,0,0,34
286,506,0,0,71
613,1461,114,381,51
66,73,0,0,32
939,1262,0,0,142
58,92,0,0,36
1449,3385,0,0,195
2265,5153,0,52,31
909,1087,0,0,91
3429,4112,70,82,164
4830,4307,94,70,107
370,1445,0,0,60
1279,679,17,8,32
2346,1209,12,9,53
1544,893,0,0,36
3775,4467,0,0,228
4033,6553,18,101,208
1450,235,0,0,11
3314,5555,0,101,146
330,327,0,0,18
3383,2946,38,0,191
0,0,0,0,29
2272,3384,10,25,112
3386,4394,55,39,74
3840,5321,91,106,92
992,1027,0,0,114
4878,5748,424,173,111
752,260,23,0,19
3031,5723,42,112,76
4752,5489,11,0,345
1109,2338,0,0,78
2217,3513,38,56,130
900,1002,27,0,112
2905,3242,180,199,192
3148,2413,23,0,39
1186,1868,0,0,93
2124,1598,0,0,133
2571,1575,468,96,92
257,550,0,0,37
6707,9134,45,117,294
2812,2338,35,0,77
1398,1351,0,0,75
1852,2898,0,27,70
1021,887,0,8,36
1899,1693,10,44,44
2668,4795,0,0,78
2377,4537,0,9,142
1732,2037,274,338,100
268,239,0,0,16
1336,634,66,0,89
720,589,0,0,23
2966,2694,162,188,141
473,1250,0,23,87
539,480,0,0,119
4773,5616,34,0,106
3072,5347,82,35,260
2103,1940,0,0,46
4405,5157,0,0,84
95,317,0,0,19
163,162,0,0,15
986,435,9,0,15
437,185,0,0,26
872,756,35,0,117
1705,2533,62,66,219
704,549,0,0,93
743,321,0,0,93
3116,2127,9,0,121
3664,4912,20,12,278
0,0,0,0,4
3835,1870,216,188,137
2699,1554,514,184,107
1881,2257,274,347,128
406,415,0,0,9
40,106,0,0,16
368,576,0,0,275
1756,4037,0,8,250
1110,761,8,0,82
878,1096,0,0,57
3493,5304,62,20,196
6940,3776,88,12,295
878,901,162,188,106
747,1602,0,33,178
2382,1947,25,30,50
3887,5551,53,66,167
4611,4208,0,29,99
2143,2734,8,8,45
536,287,10,0,11
1802,1767,33,8,64
379,1199,0,0,63
0,0,0,0,3
599,346,0,0,39
851,2530,37,32,37
90,395,0,0,24
1297,3785,17,56,103
4814,5256,69,72,296
2891,2014,0,0,58
7806,9099,960,317,300
2250,3648,0,0,96
650,759,98,30,60
450,996,0,0,84
0,41,0,0,22
123,47,0,0,27
1867,3218,0,0,19
1122,1163,7,0,75
724,1555,0,0,21
4932,3111,443,344,124
881,1345,0,0,34
4312,5911,8,30,194
149,212,0,0,36
1460,1274,0,0,79
882,2529,24,56,75
939,2025,0,0,202
1057,980,0,0,52
100,246,0,0,35
3428,3266,18,15,65
1794,1523,274,338,106
330,899,0,8,26
1820,1898,0,0,79
923,672,8,0,53
500,960,0,0,76
277,1111,0,0,14
341,337,0,0,19
1596,1441,0,0,57
442,916,0,0,80
6999,5375,0,29,217
429,1462,0,26,81
511,712,0,9,63
1219,1957,18,0,115
2449,4035,38,113,127
2087,1842,0,0,119
396,1371,0,378,219
1044,2546,180,271,37
1956,1191,27,0,184
1924,3573,0,189,182
1092,2411,0,14,140
607,681,0,0,178
1666,5668,0,0,60
634,1822,0,0,116
460,429,0,0,42
1054,1670,0,22,161
1366,905,0,0,65
2891,3153,519,64,89
4648,3913,33,0,107
1348,936,0,0,150
920,327,29,9,52
6434,6730,520,151,201
84,148,0,0,7
0,0,0,0,11
4510,5204,8,151,141
2738,1987,17,0,122
1534,1692,0,0,36
713,3170,0,195,108
1431,1603,0,0,156
159,201,0,0,50
4033,3921,374,195,204
214,502,0,43,30
598,683,0,0,19
3387,5980,822,1023,237
290,336,0,0,56
1897,1558,14,0,57
238,994,0,0,84
3594,5507,0,0,211
2109,2246,8,0,162
1637,2387,8,0,184
252,702,0,36,63
3792,6568,0,32,51
954,1392,0,0,193
892,1788,0,16,128
7236,10018,21,8,269
1327,4223,0,169,130
806,1266,0,0,34
1927,3192,0,0,63
525,1568,0,0,45
2435,5741,0,87,42
3361,3703,62,66,75
810,1526,0,0,49
5179,3707,740,289,178
372,961,0,0,68
750,1160,67,46,101
2837,4767,0,0,252
2687,2998,323,304,99
985,626,0,0,90
3158,3561,44,28,19
6054,3517,38,13,274
3191,2115,17,0,109
3982,6248,27,66,105
258,505,0,0,15
755,370,0,0,118
2540,3773,25,0,32
0,0,0,0,2
5378,7839,46,199,191
2158,3262,0,11,148
1817,1283,0,0,62
3351,5618,9,18,182
2535,1949,0,0,276
3094,2670,8,0,233
1092,1692,162,188,85
2879,4267,0,15,61
442,67,0,0,9
1986,3199,0,0,127
2261,3155,7,0,117
1489,3294,0,35,126
100,218,0,0,16
6984,7536,9,43,145
1680,1916,0,0,49
1339,695,428,96,105
35,0,0,0,23
402,515,0,0,140
2010,1512,0,0,50
1313,1267,78,42,113
2272,1044,15,0,73
995,922,0,0,45
562,892,180,251,63
788,203,0,0,8
2130,3812,8,62,233
2579,3619,0,103,114
4268,3969,58,8,198
2921,2398,0,0,69
5406,8911,50,115,270
771,1491,114,269,131
1078,2474,0,0,163
5686,4941,205,29,215
3887,2659,426,188,38
130,187,0,0,58
1823,821,0,0,103
2273,1963,14,0,80
500,411,0,0,114
1080,1762,274,338,128
2795,2964,0,22,144
626,376,0,0,29
4410,8474,0,65,225
518,514,8,0,30
1662,2870,16,41,43
2741,2417,0,0,277
5588,4965,19,0,210
895,602,0,0,50
156,58,0,0,12
0,0,0,0,2
3853,3328,93,20,213
789,1208,39,73,33
878,1794,0,0,31
414,78,0,0,26
3113,4387,9,20,190
1411,2369,0,11,47
1758,3809,0,8,71
1240,428,40,0,74
1262,3907,0,0,224
1756,4140,7,66,229
1409,1226,274,338,166
40,314,0,0,21
4463,5470,70,59,93
3743,5482,0,41,272
643,735,0,0,22
0,0,0,0,3
1824,748,0,0,28
386,1175,0,0,90
1638,1537,442,47,50
1636,1731,8,0,12
4549,4626,513,170,142
0,0,0,0,3
982,705,17,0,75
850,2424,24,56,67
4139,6212,274,348,328
1874,698,41,14,28
2541,2254,282,353,79
811,650,43,0,52
1202,1751,0,0,161
937,1293,18,13,65
12351,24028,427,673,263
4701,5066,723,385,95
1837,2039,8,0,227
785,911,0,0,91
3753,4065,71,123,117
1433,3386,0,22,156
3738,6981,25,50,165
0,23,0,0,18
2372,2699,0,0,116
1252,1903,0,0,123
157,440,0,0,66
24,30,0,0,37
1149,1025,0,0,66
3267,5200,0,93,132
283,428,0,0,14
2570,1303,7,0,65
1689,1230,0,0,124
887,1879,0,0,128
1603,709,0,0,145
439,877,0,9,24
732,3025,0,179,74
2367,1871,11,0,50
2645,3028,20,0,117
2760,4902,0,37,197
717,1277,13,36,48
180,19,0,0,34
3177,2421,109,20,74
10063,13166,12,35,167
1874,650,41,14,20
114,0,0,0,11
3456,6318,0,47,129
1627,3855,122,289,146
3174,3583,0,0,94
3333,4254,25,43,234
4914,6972,30,19,279
685,98,0,0,51
6345,9259,0,32,131
1839,2689,0,113,110
2226,2052,442,47,135
632,962,0,0,46
2239,2804,19,0,145
6919,8710,29,71,184
2234,1766,83,36,114
1590,2124,0,8,38
958,1054,0,0,26
1758,880,0,0,46
28,56,0,0,19
156,58,0,0,26
3082,6977,0,181,149
1049,1551,281,347,113
67,230,0,0,43
1980,1336,0,13,81
2894,2418,16,21,107
873,469,45,9,28
1723,2692,0,0,85
2169,3823,20,0,175
5934,4787,583,434,241
330,878,0,0,19
1825,2713,0,8,40
1553,2127,0,9,190
1219,608,13,0,52
4544,5435,515,170,221
354,487,0,0,86
0,0,0,0,15
1825,552,0,0,118
2859,2663,0,0,198
2091,2517,38,22,37
2040,2662,0,0,82
117,258,0,0,34
2875,1381,17,0,25
1060,2586,0,19,20
592,1668,0,10,70
1159,1939,0,0,83
702,878,274,338,29
387,328,0,0,39
50,47,0,0,14
1245,2136,0,12,212
724,1340,0,0,26
4524,4094,66,0,106
5025,4012,56,28,268
2428,2831,14,0,221
1177,526,0,0,101
432,1484,0,69,129
727,893,0,0,95
5257,5452,519,47,74
1855,3615,0,31,43
1728,1625,17,0,135
2085,1911,19,0,126
0,0,0,0,1
6108,6862,56,41,119
2634,4119,0,0,120
4729,6275,189,292,144
7405,4764,228,86,117
5882,4062,1017,334,99
736,2000,0,47,159
442,67,0,0,4
315,526,0,0,39
1493,1468,0,0,90
2703,4259,57,62,112
900,1479,0,0,94
3006,2033,0,0,107
3753,3555,793,959,139
2806,5358,20,18,108
100,755,0,0,29
1936,2316,171,252,110
0,0,0,0,168
537,1428,0,0,19
632,1538,0,0,27
4171,3781,472,124,47
753,1043,0,0,135
861,2009,23,31,117
2033,2577,0,14,151
4025,2459,25,0,117
1764,1314,105,30,182
924,1991,0,0,163
142,953,0,0,22
825,864,0,0,43
798,514,0,0,18
7979,10569,11,9,264
1168,938,46,0,47
640,202,0,0,20
1760,1456,611,600,65
2077,1975,13,0,15
1711,1177,0,0,103
1762,1870,0,0,75
1875,1358,19,0,101
5114,4959,508,47,103
330,327,0,0,5
2477,2220,15,0,120
618,1172,0,0,139
3877,4124,67,44,63
1725,1285,0,0,38
2597,4361,0,0,225
3508,3167,0,24,51
1390,1169,0,0,67
172,615,0,0,38
2547,966,11,0,129
1291,1571,17,0,113
1099,1721,0,0,129
4847,6218,61,0,185
330,327,0,0,5
343,1339,0,0,72
4989,3107,478,119,159
3083,4019,0,0,105
5465,9520,0,23,132
6379,4159,27,0,164
3104,2310,26,0,167
5943,6852,277,177,178
1094,1600,15,15,88
1810,3155,0,8,67
627,663,0,0,92
1515,2162,0,10,109
2606,3539,0,9,171
814,1949,0,0,34
356,1341,0,31,62
5487,9364,61,77,133
59,101,0,0,34
3660,3989,172,188,149
1538,2308,0,0,90
348,1278,0,0,51
2861,5665,15,125,95
3109,3396,8,38,129
0,0,0,0,4
2411,2648,14,0,62
318,1680,0,0,131
1372,1147,442,47,22
567,1020,0,0,20
2291,1786,0,0,28
692,970,0,0,21
2132,1394,35,0,141
1233,1993,0,0,100
20,284,0,36,37
4705,7232,31,67,162
608,233,0,0,58
1687,793,939,296,70
2265,5153,0,52,30
78,460,0,0,18
2598,2201,32,0,176
3140,5317,13,23,87
1131,1105,402,323,112
571,328,14,0,23
8011,7343,159,23,210
5993,8830,7,54,233
23,17,0,0,11
185,333,0,0,35
5966,9422,180,253,261
437,422,56,31,106
1410,1233,0,0,108
102,181,0,0,10
1195,1172,0,0,108
1327,999,274,338,110
3492,4302,29,32,71
401,1486,0,8,71
2217,2740,8,20,76
73,544,0,0,56
363,528,11,0,13
855,1579,0,8,29
1079,1282,0,0,49
4565,4725,70,10,108
1077,881,44,36,83
2466,3921,36,42,224
1326,1550,0,0,83
6053,9057,0,29,298
1585,2095,0,0,107
2600,3664,0,0,133
3512,6873,8,19,120
375,891,0,0,74
41,18,0,0,14
1778,1279,30,0,107
2357,3922,0,0,36
366,329,0,0,8
2926,1871,39,0,50
4848,7725,26,0,336
479,360,0,0,25
2262,1448,435,96,137
254,515,0,0,32
2984,7170,18,79,136
0,0,0,0,2
1723,1633,0,0,34
2971,4501,0,0,79
0,0,0,0,3
1185,2020,0,0,147
3364,3105,22,17,144
1588,1694,0,0,109
2997,3530,70,0,34
1251,1997,38,17,89
753,2430,0,654,237
1919,1515,42,20,81
962,1324,274,338,104
4568,3732,8,0,271
811,1252,0,0,58
0,0,0,0,3
2897,3690,0,0,97
1648,933,0,0,190
1081,1369,274,338,259
6415,6860,7,0,266
991,623,8,0,59
330,327,0,0,6
912,2652,15,36,112
2773,2878,171,119,110
1372,1147,442,47,13
1321,3304,0,19,39
1159,2146,0,12,188
59,0,0,0,7
14,49,0,0,36
7790,11737,49,67,311
811,230,0,0,30
252,1027,0,0,32
0,0,0,0,10
4031,4676,17,24,65
288,738,0,12,66
2348,2233,42,19,28
5609,6020,428,96,252
2643,2101,13,0,77
3748,7791,23,92,118
1209,2310,114,292,232
5519,6268,0,23,207
1440,686,0,0,26
397,969,0,0,21
933,1348,0,0,55
2370,5656,0,134,108
416,750,0,0,54
1935,2431,0,0,101
1564,358,0,0,17
511,1505,0,0,33
78,460,0,0,26
2207,4959,25,22,107
1557,1434,0,0,60
2305,2872,32,0,59
1055,908,0,0,27
50,89,0,0,34
2554,3986,0,11,85
6759,8094,0,34,272
900,1809,0,0,138
1305,1275,12,0,77
400,476,0,0,135
0,0,0,0,78
2590,1320,910,296,68
0,42,0,0,21
224,436,0,0,32
224,418,0,0,4
574,506,0,0,46
1834,738,8,0,29
723,1558,0,0,142
2110,2168,457,47,103
6681,8495,76,67,159
3721,3751,16,0,189
689,300,0,0,26
1222,1209,8,0,11
833,526,22,0,22
2536,3235,24,43,275
258,933,0,0,29
3517,3734,88,55,67
2648,1538,124,0,68
3805,2776,46,14,193
2535,1847,44,9,188
920,1029,0,0,24
1459,2163,274,338,57
1519,2369,0,0,176
2464,1079,487,96,42
3717,6227,31,47,261
2136,3850,10,135,112
1439,1146,13,0,19
5056,3296,147,33,213
385,92,0,0,3
604,576,13,0,23
3088,2397,40,0,45
3316,3830,333,372,253
88,161,0,0,76
2110,2426,38,38,59
453,896,0,9,27
1289,1588,0,0,140
1574,2126,0,37,222
20,0,0,0,12
2823,3708,84,70,113
2194,2910,174,204,48
95,496,0,0,40
326,271,0,0,24
727,2012,0,15,70
1229,1350,7,0,47
4386,2876,245,20,146
838,972,274,338,77
714,498,0,0,68
997,1176,62,42,225
2828,3520,9,28,223
704,272,8,0,57
6141,9561,49,99,174
171,744,0,0,55
1607,1179,0,0,61
1815,2087,0,0,63
411,371,0,0,48
2949,5294,0,14,150
2043,3076,0,0,170
824,1323,0,0,31
540,1652,0,0,9
5236,8037,10,41,175
2169,835,0,0,156
2124,2784,124,269,325
320,752,0,0,46
2580,4547,0,0,223
4874,7592,65,114,180
1470,1384,0,0,95
5691,9217,0,65,208
947,817,0,0,13
326,883,0,0,55
3938,4535,44,28,58
3195,1253,920,296,54
0,0,0,0,8
0,0,0,0,4
146,504,0,0,35
1856,3265,0,35,58
4741,6859,40,50,310
1368,2455,0,17,80
2507,2260,23,10,105
771,736,0,0,57
3048,3856,0,23,123
3851,3610,0,10,329
717,1923,0,8,82
553,355,0,0,59
0,0,0,0,1
2694,3392,0,10,235
4441,2832,958,310,143
2777,2819,0,0,170
198,990,0,0,80
683,828,0,0,40
1994,2932,0,0,252
2317,1832,442,47,105
4104,2660,164,40,54
226,363,0,0,36
1723,686,969,296,109
2178,2573,295,346,148
1228,1776,0,0,134
887,274,29,9,36
2228,3757,16,10,163
6985,4808,100,9,329
2456,1736,55,0,121
2773,3923,10,9,177
49,71,0,0,51
41,101,0,0,17
1593,391,0,0,99
708,735,21,12,128
236,236,0,0,57
1185,1584,0,0,128
442,1255,0,0,74
2708,1365,131,35,108
607,719,0,9,28
139,419,0,0,34
5244,3154,53,8,175
2181,3847,0,12,153
1015,1031,296,338,36
2684,2401,25,30,48
466,1514,8,15,12
247,282,0,0,7
842,1085,0,0,67
4710,3785,127,33,225
741,1660,0,0,14
1843,3269,0,10,163
0,0,0,0,12
1112,1269,0,0,57
2860,2108,26,23,57
2014,1602,0,0,102
123,799,0,0,43
6245,9681,51,140,251
865,1733,28,51,98
196,110,0,0,18
7064,6056,94,73,112
2175,874,10,0,85
2304,1600,948,296,104
1327,1228,0,0,30
1610,1433,20,0,58
85,124,0,0,28
2059,2605,0,20,99
0,0,0,0,2
78,432,0,0,3
688,525,0,0,133
0,103,0,0,22
640,541,22,0,65
6894,9524,115,66,201
437,1892,0,0,94
1617,1951,0,0,106
1239,721,14,0,47
5336,6852,69,43,149
1426,1282,209,241,70
1951,1153,9,0,112
977,1214,8,0,69
255,248,40,0,95
3334,2205,0,0,202
3001,2181,7,0,161
2073,2416,0,0,219
1042,881,0,0,73
3601,2920,15,0,120
2176,1327,0,0,25
2344,1558,179,72,73
3902,5111,374,182,235
1095,1827,0,35,150
158,338,0,19,40
1225,1932,0,12,77
2814,1824,124,0,98
4249,4108,94,58,144
1834,2088,7,11,67
881,662,62,42,65
2215,1045,437,111,111
3023,2218,54,0,71
3868,2949,35,0,129
2928,5523,0,37,124
2207,4045,0,78,32
1705,1457,0,0,19
370,43,0,0,7
1557,1293,0,0,162
2210,1337,22,0,60
4517,3993,95,61,305
2938,5812,33,41,260
55,309,0,0,35
12,0,0,0,10
4414,5488,61,0,149
20,135,0,0,49
106,285,0,0,11
1497,1829,326,414,123
2222,3042,0,16,86
3662,2769,528,105,184
3639,3545,62,0,54
2274,3724,7,8,120
676,219,0,0,59
2524,1722,0,0,106
2975,4841,24,151,239
42,17,0,0,25
3510,2991,50,39,192
2620,3047,0,0,68
411,496,0,0,27
297,318,0,0,26
6371,9463,57,130,179
10000,17325,0,35,353
0,18,0,0,18
2842,2719,0,9,67
0,0,0,0,10
707,733,0,0,23
3456,3296,53,0,135
3777,4026,45,56,108
1617,1908,14,20,155
4732,9451,0,54,227
3168,2126,79,0,57
176,372,0,0,292
629,341,0,0,8
3428,3809,0,0,151
3311,3494,16,8,102
1816,2052,16,0,84
4259,2757,0,0,289
0,0,0,0,4
1355,454,10,0,64
252,1335,9,0,107
2619,1895,8,0,97
3187,4934,0,9,265
1044,386,48,9,137
212,96,0,0,6
3580,3238,61,92,219
1381,2024,0,23,168
10093,7521,75,21,208
0,0,0,0,3
624,1354,0,0,61
2019,1345,58,9,67
287,144,0,0,72
2327,2623,0,9,222
2365,2634,21,0,131
1312,2060,0,0,225
5212,6145,14,49,237
1929,2362,55,32,59
0,0,0,0,2
4498,5891,195,101,256
2181,3122,24,78,93
1424,1627,8,20,93
2550,2838,509,217,93
385,92,0,0,5
7453,7366,1005,304,120
4395,5510,27,44,134
442,67,0,0,15
3576,2441,31,10,188
104,83,0,0,32
3658,4010,46,32,150
1976,4068,0,50,59
3867,3165,504,170,116
831,1194,0,0,34
4183,3608,496,47,66
3775,4582,33,32,121
1539,1146,23,0,20
5245,7925,15,90,176
1504,809,0,0,41
313,1037,0,0,20
1353,497,0,0,35
2808,3129,0,13,173
66,120,0,0,14
1117,2119,114,269,106
7357,6800,346,314,114
554,576,0,0,46
1694,613,0,0,35
845,1668,0,0,28
702,878,274,338,37
2408,2221,38,17,59
2117,1453,46,0,49
1761,2009,17,0,91
39,0,0,0,5
4924,5600,33,32,121
6114,8323,134,188,227
3343,3377,8,0,151
548,368,0,0,112
1511,1131,211,20,58
1505,3223,15,23,58
213,220,12,8,47
713,1240,0,20,86
2835,2442,0,0,140
888,2047,0,0,134
2541,2180,18,8,65
0,0,0,0,31
7315,6539,115,26,139
3639,3545,62,0,54
431,613,0,0,32
4172,5224,17,37,134
2928,2418,0,13,26
207,509,0,0,60
54,15,0,0,17
1196,2846,0,52,75
309,527,0,0,112
1096,1339,0,0,31
3364,3123,55,108,75
0,0,0,0,2
2756,983,28,9,34
50,172,0,0,43
5243,7173,138,33,121
3077,4533,0,19,59
1893,3008,0,11,167
3269,2149,189,212,132
913,1899,13,68,67
86,338,0,0,48
3006,3596,25,30,66
1554,1828,0,9,33
1516,2617,12,17,154
1632,2430,0,0,154
1602,1999,0,0,38
7333,10505,50,53,268
5974,5092,0,0,150
692,970,0,0,10
1538,1097,123,0,62
2262,2927,0,0,76
1188,1729,0,9,150
4384,3836,0,0,206
1883,1940,274,338,104
3270,3643,10,0,145
1096,1339,0,0,41
1266,721,13,0,30
3439,2446,31,0,191
196,1232,0,0,26
8296,7427,133,28,109
1372,1147,442,47,25
4191,1630,65,0,113
1096,1339,0,0,21
5577,5740,35,56,274
2076,1466,21,0,151
4121,6320,0,8,223
5175,5631,12,56,222
0,0,0,0,12
1658,459,0,0,53
364,450,0,0,31
2345,1454,27,0,127
1275,2653,0,0,82
2215,1284,15,0,61
396,684,0,0,57
1125,1316,0,9,52
674,430,0,0,87
2387,2684,62,51,120
1397,1057,0,0,93
4203,6162,20,27,239
197,567,0,0,64
2257,2294,9,0,81
1081,1509,0,0,127
422,103,0,0,12
11878,11653,694,171,299
1292,1066,62,42,218
2187,3112,0,0,140
2522,1465,24,0,75
2035,3289,11,0,154
3517,4225,63,47,70
687,1479,0,0,49
2143,2301,26,0,145
1603,3095,13,51,148
1138,1445,0,11,37
106,285,0,0,11
1155,800,0,0,29
416,571,0,0,21
631,496,0,0,23
1953,3327,0,0,166
381,1465,0,0,21
591,718,0,0,49
606,532,11,0,61
2885,4126,0,19,53
171,387,0,0,74
5921,11084,61,98,236
2616,1792,82,25,55
2099,4309,0,15,84
1498,679,0,0,60
1188,1473,0,0,43
6361,5507,47,35,227
588,798,0,0,53
1166,1983,0,19,179
2469,3449,0,10,153
2121,1418,0,0,86
348,1261,0,0,17
1767,2779,0,0,86
153,408,0,0,29
2498,2925,15,26,131
1540,1782,0,0,26
694,696,10,0,40
1455,1370,0,10,24
183,280,0,0,21
4853,8364,102,182,194
884,2413,0,0,43
548,212,0,0,48
14,0,0,0,3
3036,2540,48,8,39
1209,1340,0,11,103
316,1271,0,0,49
534,769,0,0,126
1182,3031,0,0,264
99,71,0,0,14
2340,1930,0,0,135
1505,2106,0,10,78
77,67,0,0,35
2595,2912,0,0,116
3058,4957,30,38,222
2063,1891,21,0,300
4103,4324,43,23,283
886,1757,0,0,32
7172,7712,86,80,275
1497,1403,350,370,95
2617,2327,65,39,87
1298,1313,0,0,62
8051,7687,275,282,302
313,1319,0,21,26
